t,x,y,z
3.668,3.917,0.587785,134.494
3.669,3.91725,0.309017,134.587
3.67,3.9175,9.20638e-11,134.681
3.671,3.91775,-0.309017,134.774
3.672,3.918,-0.587785,134.867
3.673,3.91825,-0.809017,134.96
3.674,3.9185,-0.951057,135.054
3.675,3.91875,-1,135.147
3.676,3.919,-0.951057,135.24
3.677,3.91925,-0.809017,135.334
3.678,3.9195,-0.587785,135.427
3.679,3.91975,-0.309017,135.521
3.68,3.92,-9.24156e-11,135.614
3.681,3.92025,0.309017,135.708
3.682,3.9205,0.587785,135.802
3.683,3.92075,0.809017,135.896
3.684,3.921,0.951057,135.989
3.685,3.92125,1,136.083
3.686,3.9215,0.951057,136.177
3.687,3.92175,0.809017,136.271
3.688,3.922,0.587785,136.365
3.689,3.92225,0.309017,136.459
3.69,3.9225,9.27675e-11,136.553
3.691,3.92275,-0.309017,136.647
3.692,3.923,-0.587785,136.741
3.693,3.92325,-0.809017,136.835
3.694,3.9235,-0.951057,136.93
3.695,3.92375,-1,137.024
3.696,3.924,-0.951057,137.118
3.697,3.92425,-0.809017,137.213
3.698,3.9245,-0.587785,137.307
3.699,3.92475,-0.309017,137.401
3.7,3.925,-9.31193e-11,137.496
3.701,3.92525,0.309017,137.591
3.702,3.9255,0.587785,137.685
3.703,3.92575,0.809017,137.78
3.704,3.926,0.951057,137.875
3.705,3.92625,1,137.969
3.706,3.9265,0.951057,138.064
3.707,3.92675,0.809017,138.159
3.708,3.927,0.587785,138.254
3.709,3.92725,0.309017,138.349
3.71,3.9275,9.34711e-11,138.444
3.711,3.92775,-0.309017,138.539
3.712,3.928,-0.587785,138.634
3.713,3.92825,-0.809017,138.729
3.714,3.9285,-0.951057,138.824
3.715,3.92875,-1,138.919
3.716,3.929,-0.951057,139.015
3.717,3.92925,-0.809017,139.11
3.718,3.9295,-0.587785,139.205
3.719,3.92975,-0.309017,139.301
3.72,3.93,-9.3823e-11,139.396
3.721,3.93025,0.309017,139.492
3.722,3.9305,0.587785,139.587
3.723,3.93075,0.809017,139.683
3.724,3.931,0.951057,139.778
3.725,3.93125,1,139.874
3.726,3.9315,0.951057,139.97
3.727,3.93175,0.809017,140.066
3.728,3.932,0.587785,140.161
3.729,3.93225,0.309017,140.257
3.73,3.9325,9.41748e-11,140.353
3.731,3.93275,-0.309017,140.449
3.732,3.933,-0.587785,140.545
3.733,3.93325,-0.809017,140.641
3.734,3.9335,-0.951057,140.737
3.735,3.93375,-1,140.833
3.736,3.934,-0.951057,140.93
3.737,3.93425,-0.809017,141.026
3.738,3.9345,-0.587785,141.122
3.739,3.93475,-0.309017,141.218
3.74,3.935,-9.45267e-11,141.315
3.741,3.93525,0.309017,141.411
3.742,3.9355,0.587785,141.508
3.743,3.93575,0.809017,141.604
3.744,3.936,0.951057,141.701
3.745,3.93625,1,141.797
3.746,3.9365,0.951057,141.894
3.747,3.93675,0.809017,141.991
3.748,3.937,0.587785,142.088
3.749,3.93725,0.309017,142.184
3.75,3.9375,9.48785e-11,142.281
3.751,3.93775,-0.309017,142.378
3.752,3.938,-0.587785,142.475
3.753,3.93825,-0.809017,142.572
3.754,3.9385,-0.951057,142.669
3.755,3.93875,-1,142.766
3.756,3.939,-0.951057,142.863
3.757,3.93925,-0.809017,142.961
3.758,3.9395,-0.587785,143.058
3.759,3.93975,-0.309017,143.155
3.76,3.94,-9.52304e-11,143.252
3.761,3.94025,0.309017,143.35
3.762,3.9405,0.587785,143.447
3.763,3.94075,0.809017,143.545
3.764,3.941,0.951057,143.642
3.765,3.94125,1,143.74
3.766,3.9415,0.951057,143.837
3.767,3.94175,0.809017,143.935
3.768,3.942,0.587785,144.033
3.769,3.94225,0.309017,144.13
3.77,3.9425,9.55822e-11,144.228
3.771,3.94275,-0.309017,144.326
3.772,3.943,-0.587785,144.424
3.773,3.94325,-0.809017,144.522
3.774,3.9435,-0.951057,144.62
3.775,3.94375,-1,144.718
3.776,3.944,-0.951057,144.816
3.777,3.94425,-0.809017,144.914
3.778,3.9445,-0.587785,145.012
3.779,3.94475,-0.309017,145.11
3.78,3.945,-9.5934e-11,145.209
3.781,3.94525,0.309017,145.307
3.782,3.9455,0.587785,145.405
3.783,3.94575,0.809017,145.504
3.784,3.946,0.951057,145.602
3.785,3.94625,1,145.701
3.786,3.9465,0.951057,145.799
3.787,3.94675,0.809017,145.898
3.788,3.947,0.587785,145.997
3.789,3.94725,0.309017,146.095
3.79,3.9475,9.62859e-11,146.194
3.791,3.94775,-0.309017,146.293
3.792,3.948,-0.587785,146.392
3.793,3.94825,-0.809017,146.49
3.794,3.9485,-0.951057,146.589
3.795,3.94875,-1,146.688
3.796,3.949,-0.951057,146.787
3.797,3.94925,-0.809017,146.886
3.798,3.9495,-0.587785,146.986
3.799,3.94975,-0.309017,147.085
3.8,3.95,-9.66377e-11,147.184
3.801,3.95025,0.309017,147.283
3.802,3.9505,0.587785,147.383
3.803,3.95075,0.809017,147.482
3.804,3.951,0.951057,147.581
3.805,3.95125,1,147.681
3.806,3.9515,0.951057,147.78
3.807,3.95175,0.809017,147.88
3.808,3.952,0.587785,147.979
3.809,3.95225,0.309017,148.079
3.81,3.9525,9.69896e-11,148.179
3.811,3.95275,-0.309017,148.279
3.812,3.953,-0.587785,148.378
3.813,3.95325,-0.809017,148.478
3.814,3.9535,-0.951057,148.578
3.815,3.95375,-1,148.678
3.816,3.954,-0.951057,148.778
3.817,3.95425,-0.809017,148.878
3.818,3.9545,-0.587785,148.978
3.819,3.95475,-0.309017,149.078
3.82,3.955,-9.73414e-11,149.178
3.821,3.95525,0.309017,149.279
3.822,3.9555,0.587785,149.379
3.823,3.95575,0.809017,149.479
3.824,3.956,0.951057,149.579
3.825,3.95625,1,149.68
3.826,3.9565,0.951057,149.78
3.827,3.95675,0.809017,149.881
3.828,3.957,0.587785,149.981
3.829,3.95725,0.309017,150.082
3.83,3.9575,9.76932e-11,150.183
3.831,3.95775,-0.309017,150.283
3.832,3.958,-0.587785,150.384
3.833,3.95825,-0.809017,150.485
3.834,3.9585,-0.951057,150.586
3.835,3.95875,-1,150.687
3.836,3.959,-0.951057,150.788
3.837,3.95925,-0.809017,150.889
3.838,3.9595,-0.587785,150.99
3.839,3.95975,-0.309017,151.091
3.84,3.96,-9.80451e-11,151.192
3.841,3.96025,0.309017,151.293
3.842,3.9605,0.587785,151.394
3.843,3.96075,0.809017,151.495
3.844,3.961,0.951057,151.597
3.845,3.96125,1,151.698
3.846,3.9615,0.951057,151.8
3.847,3.96175,0.809017,151.901
3.848,3.962,0.587785,152.003
3.849,3.96225,0.309017,152.104
3.85,3.9625,9.83969e-11,152.206
3.851,3.96275,-0.309017,152.307
3.852,3.963,-0.587785,152.409
3.853,3.96325,-0.809017,152.511
3.854,3.9635,-0.951057,152.613
3.855,3.96375,-1,152.715
3.856,3.964,-0.951057,152.816
3.857,3.96425,-0.809017,152.918
3.858,3.9645,-0.587785,153.02
3.859,3.96475,-0.309017,153.122
3.86,3.965,-9.87488e-11,153.225
3.861,3.96525,0.309017,153.327
3.862,3.9655,0.587785,153.429
3.863,3.96575,0.809017,153.531
3.864,3.966,0.951057,153.633
3.865,3.96625,1,153.736
3.866,3.9665,0.951057,153.838
3.867,3.96675,0.809017,153.941
3.868,3.967,0.587785,154.043
3.869,3.96725,0.309017,154.146
3.87,3.9675,9.91006e-11,154.248
3.871,3.96775,-0.309017,154.351
3.872,3.968,-0.587785,154.453
3.873,3.96825,-0.809017,154.556
3.874,3.9685,-0.951057,154.659
3.875,3.96875,-1,154.762
3.876,3.969,-0.951057,154.865
3.877,3.96925,-0.809017,154.968
3.878,3.9695,-0.587785,155.07
3.879,3.96975,-0.309017,155.173
3.88,3.97,-9.94524e-11,155.277
3.881,3.97025,0.309017,155.38
3.882,3.9705,0.587785,155.483
3.883,3.97075,0.809017,155.586
3.884,3.971,0.951057,155.689
3.885,3.97125,1,155.793
3.886,3.9715,0.951057,155.896
3.887,3.97175,0.809017,155.999
3.888,3.972,0.587785,156.103
3.889,3.97225,0.309017,156.206
3.89,3.9725,9.98043e-11,156.31
3.891,3.97275,-0.309017,156.413
3.892,3.973,-0.587785,156.517
3.893,3.97325,-0.809017,156.621
3.894,3.9735,-0.951057,156.725
3.895,3.97375,-1,156.828
3.896,3.974,-0.951057,156.932
3.897,3.97425,-0.809017,157.036
3.898,3.9745,-0.587785,157.14
3.899,3.97475,-0.309017,157.244
3.9,3.975,-1.00156e-10,157.348
3.901,3.97525,0.309017,157.452
3.902,3.9755,0.587785,157.556
3.903,3.97575,0.809017,157.66
3.904,3.976,0.951057,157.765
3.905,3.97625,1,157.869
3.906,3.9765,0.951057,157.973
3.907,3.97675,0.809017,158.078
3.908,3.977,0.587785,158.182
3.909,3.97725,0.309017,158.287
3.91,3.9775,1.00508e-10,158.391
3.911,3.97775,-0.309017,158.496
3.912,3.978,-0.587785,158.6
3.913,3.97825,-0.809017,158.705
3.914,3.9785,-0.951057,158.81
3.915,3.97875,-1,158.914
3.916,3.979,-0.951057,159.019
3.917,3.97925,-0.809017,159.124
3.918,3.9795,-0.587785,159.229
3.919,3.97975,-0.309017,159.334
3.92,3.98,-1.00632e-10,159.439
3.921,3.98025,0.309017,159.544
3.922,3.9805,0.587785,159.649
3.923,3.98075,0.809017,159.754
3.924,3.981,0.951057,159.86
3.925,3.98125,1,159.965
3.926,3.9815,0.951057,160.07
3.927,3.98175,0.809017,160.175
3.928,3.982,0.587785,160.281
3.929,3.98225,0.309017,160.386
3.93,3.9825,1.00984e-10,160.492
3.931,3.98275,-0.309017,160.597
3.932,3.983,-0.587785,160.703
3.933,3.98325,-0.809017,160.809
3.934,3.9835,-0.951057,160.914
3.935,3.98375,-1,161.02
3.936,3.984,-0.951057,161.126
3.937,3.98425,-0.809017,161.232
3.938,3.9845,-0.587785,161.338
3.939,3.98475,-0.309017,161.444
3.94,3.985,-1.01336e-10,161.55
3.941,3.98525,0.309017,161.656
3.942,3.9855,0.587785,161.762
3.943,3.98575,0.809017,161.868
3.944,3.986,0.951057,161.974
3.945,3.98625,1,162.08
3.946,3.9865,0.951057,162.187
3.947,3.98675,0.809017,162.293
3.948,3.987,0.587785,162.399
3.949,3.98725,0.309017,162.506
3.95,3.9875,1.01688e-10,162.612
3.951,3.98775,-0.309017,162.719
3.952,3.988,-0.587785,162.825
3.953,3.98825,-0.809017,162.932
3.954,3.9885,-0.951057,163.039
3.955,3.98875,-1,163.145
3.956,3.989,-0.951057,163.252
3.957,3.98925,-0.809017,163.359
3.958,3.9895,-0.587785,163.466
3.959,3.98975,-0.309017,163.573
3.96,3.99,-1.0204e-10,163.68
3.961,3.99025,0.309017,163.787
3.962,3.9905,0.587785,163.894
3.963,3.99075,0.809017,164.001
3.964,3.991,0.951057,164.108
3.965,3.99125,1,164.216
3.966,3.9915,0.951057,164.323
3.967,3.99175,0.809017,164.43
3.968,3.992,0.587785,164.538
3.969,3.99225,0.309017,164.645
3.97,3.9925,1.02392e-10,164.752
3.971,3.99275,-0.309017,164.86
3.972,3.993,-0.587785,164.968
3.973,3.99325,-0.809017,165.075
3.974,3.9935,-0.951057,165.183
3.975,3.99375,-1,165.291
3.976,3.994,-0.951057,165.398
3.977,3.99425,-0.809017,165.506
3.978,3.9945,-0.587785,165.614
3.979,3.99475,-0.309017,165.722
3.98,3.995,-1.02743e-10,165.83
3.981,3.99525,0.309017,165.938
3.982,3.9955,0.587785,166.046
3.983,3.99575,0.809017,166.154
3.984,3.996,0.951057,166.262
3.985,3.99625,1,166.371
3.986,3.9965,0.951057,166.479
3.987,3.99675,0.809017,166.587
3.988,3.997,0.587785,166.696
3.989,3.99725,0.309017,166.804
3.99,3.9975,1.03095e-10,166.912
3.991,3.99775,-0.309017,167.021
3.992,3.998,-0.587785,167.13
3.993,3.99825,-0.809017,167.238
3.994,3.9985,-0.951057,167.347
3.995,3.99875,-1,167.456
3.996,3.999,-0.951057,167.564
3.997,3.99925,-0.809017,167.673
3.998,3.9995,-0.587785,167.782
3.999,3.99975,-0.309017,167.891
4,4,-1.03447e-10,168
4.001,4.00025,0.309017,168.109
4.002,4.0005,0.587785,168.218
4.003,4.00075,0.809017,168.327
4.004,4.001,0.951057,168.436
4.005,4.00125,1,168.546
4.006,4.0015,0.951057,168.655
4.007,4.00175,0.809017,168.764
4.008,4.002,0.587785,168.874
4.009,4.00225,0.309017,168.983
4.01,4.0025,1.02435e-10,169.093
4.011,4.00275,-0.309017,169.202
4.012,4.003,-0.587785,169.312
4.013,4.00325,-0.809017,169.421
4.014,4.0035,-0.951057,169.531
4.015,4.00375,-1,169.641
4.016,4.004,-0.951057,169.75
4.017,4.00425,-0.809017,169.86
4.018,4.0045,-0.587785,169.97
4.019,4.00475,-0.309017,170.08
4.02,4.005,-1.01422e-10,170.19
4.021,4.00525,0.309017,170.3
4.022,4.0055,0.587785,170.41
4.023,4.00575,0.809017,170.52
4.024,4.006,0.951057,170.63
4.025,4.00625,1,170.741
4.026,4.0065,0.951057,170.851
4.027,4.00675,0.809017,170.961
4.028,4.007,0.587785,171.072
4.029,4.00725,0.309017,171.182
4.03,4.0075,1.0041e-10,171.293
4.031,4.00775,-0.309017,171.403
4.032,4.008,-0.587785,171.514
4.033,4.00825,-0.809017,171.624
4.034,4.0085,-0.951057,171.735
4.035,4.00875,-1,171.846
4.036,4.009,-0.951057,171.956
4.037,4.00925,-0.809017,172.067
4.038,4.0095,-0.587785,172.178
4.039,4.00975,-0.309017,172.289
4.04,4.01,-9.93976e-11,172.4
4.041,4.01025,0.309017,172.511
4.042,4.0105,0.587785,172.622
4.043,4.01075,0.809017,172.733
4.044,4.011,0.951057,172.845
4.045,4.01125,1,172.956
4.046,4.0115,0.951057,173.067
4.047,4.01175,0.809017,173.178
4.048,4.012,0.587785,173.29
4.049,4.01225,0.309017,173.401
4.05,4.0125,9.81578e-11,173.513
4.051,4.01275,-0.309017,173.624
4.052,4.013,-0.587785,173.736
4.053,4.01325,-0.809017,173.848
4.054,4.0135,-0.951057,173.959
4.055,4.01375,-1,174.071
4.056,4.014,-0.951057,174.183
4.057,4.01425,-0.809017,174.295
4.058,4.0145,-0.587785,174.406
4.059,4.01475,-0.309017,174.518
4.06,4.015,-9.71454e-11,174.63
4.061,4.01525,0.309017,174.742
4.062,4.0155,0.587785,174.855
4.063,4.01575,0.809017,174.967
4.064,4.016,0.951057,175.079
4.065,4.01625,1,175.191
4.066,4.0165,0.951057,175.303
4.067,4.01675,0.809017,175.416
4.068,4.017,0.587785,175.528
4.069,4.01725,0.309017,175.641
4.07,4.0175,9.6133e-11,175.753
4.071,4.01775,-0.309017,175.866
4.072,4.018,-0.587785,175.978
4.073,4.01825,-0.809017,176.091
4.074,4.0185,-0.951057,176.204
4.075,4.01875,-1,176.316
4.076,4.019,-0.951057,176.429
4.077,4.01925,-0.809017,176.542
4.078,4.0195,-0.587785,176.655
4.079,4.01975,-0.309017,176.768
4.08,4.02,-9.51206e-11,176.881
4.081,4.02025,0.309017,176.994
4.082,4.0205,0.587785,177.107
4.083,4.02075,0.809017,177.22
4.084,4.021,0.951057,177.334
4.085,4.02125,1,177.447
4.086,4.0215,0.951057,177.56
4.087,4.02175,0.809017,177.674
4.088,4.022,0.587785,177.787
4.089,4.02225,0.309017,177.9
4.09,4.0225,9.41082e-11,178.014
4.091,4.02275,-0.309017,178.128
4.092,4.023,-0.587785,178.241
4.093,4.02325,-0.809017,178.355
4.094,4.0235,-0.951057,178.469
4.095,4.02375,-1,178.582
4.096,4.024,-0.951057,178.696
4.097,4.02425,-0.809017,178.81
4.098,4.0245,-0.587785,178.924
4.099,4.02475,-0.309017,179.038
4.1,4.025,-9.30958e-11,179.152
4.101,4.02525,0.309017,179.266
4.102,4.0255,0.587785,179.38
4.103,4.02575,0.809017,179.494
4.104,4.026,0.951057,179.609
4.105,4.02625,1,179.723
4.106,4.0265,0.951057,179.837
4.107,4.02675,0.809017,179.952
4.108,4.027,0.587785,180.066
4.109,4.02725,0.309017,180.181
4.11,4.0275,9.20834e-11,180.295
4.111,4.02775,-0.309017,180.41
4.112,4.028,-0.587785,180.524
4.113,4.02825,-0.809017,180.639
4.114,4.0285,-0.951057,180.754
4.115,4.02875,-1,180.869
4.116,4.029,-0.951057,180.984
4.117,4.02925,-0.809017,181.098
4.118,4.0295,-0.587785,181.213
4.119,4.02975,-0.309017,181.328
4.12,4.03,-9.08436e-11,181.443
4.121,4.03025,0.309017,181.559
4.122,4.0305,0.587785,181.674
4.123,4.03075,0.809017,181.789
4.124,4.031,0.951057,181.904
4.125,4.03125,1,182.02
4.126,4.0315,0.951057,182.135
4.127,4.03175,0.809017,182.25
4.128,4.032,0.587785,182.366
4.129,4.03225,0.309017,182.481
4.13,4.0325,8.98312e-11,182.597
4.131,4.03275,-0.309017,182.713
4.132,4.033,-0.587785,182.828
4.133,4.03325,-0.809017,182.944
4.134,4.0335,-0.951057,183.06
4.135,4.03375,-1,183.176
4.136,4.034,-0.951057,183.291
4.137,4.03425,-0.809017,183.407
4.138,4.0345,-0.587785,183.523
4.139,4.03475,-0.309017,183.639
4.14,4.035,-8.88188e-11,183.755
4.141,4.03525,0.309017,183.872
4.142,4.0355,0.587785,183.988
4.143,4.03575,0.809017,184.104
4.144,4.036,0.951057,184.22
4.145,4.03625,1,184.337
4.146,4.0365,0.951057,184.453
4.147,4.03675,0.809017,184.57
4.148,4.037,0.587785,184.686
4.149,4.03725,0.309017,184.803
4.15,4.0375,8.78064e-11,184.919
4.151,4.03775,-0.309017,185.036
4.152,4.038,-0.587785,185.153
4.153,4.03825,-0.809017,185.269
4.154,4.0385,-0.951057,185.386
4.155,4.03875,-1,185.503
4.156,4.039,-0.951057,185.62
4.157,4.03925,-0.809017,185.737
4.158,4.0395,-0.587785,185.854
4.159,4.03975,-0.309017,185.971
4.16,4.04,-8.6794e-11,186.088
4.161,4.04025,0.309017,186.205
4.162,4.0405,0.587785,186.323
4.163,4.04075,0.809017,186.44
4.164,4.041,0.951057,186.557
4.165,4.04125,1,186.675
4.166,4.0415,0.951057,186.792
4.167,4.04175,0.809017,186.91
4.168,4.042,0.587785,187.027
4.169,4.04225,0.309017,187.145
4.17,4.0425,8.57816e-11,187.262
4.171,4.04275,-0.309017,187.38
4.172,4.043,-0.587785,187.498
4.173,4.04325,-0.809017,187.616
4.174,4.0435,-0.951057,187.733
4.175,4.04375,-1,187.851
4.176,4.044,-0.951057,187.969
4.177,4.04425,-0.809017,188.087
4.178,4.0445,-0.587785,188.205
4.179,4.04475,-0.309017,188.323
4.18,4.045,-8.45418e-11,188.442
4.181,4.04525,0.309017,188.56
4.182,4.0455,0.587785,188.678
4.183,4.04575,0.809017,188.796
4.184,4.046,0.951057,188.915
4.185,4.04625,1,189.033
4.186,4.0465,0.951057,189.152
4.187,4.04675,0.809017,189.27
4.188,4.047,0.587785,189.389
4.189,4.04725,0.309017,189.508
4.19,4.0475,8.35294e-11,189.626
4.191,4.04775,-0.309017,189.745
4.192,4.048,-0.587785,189.864
4.193,4.04825,-0.809017,189.983
4.194,4.0485,-0.951057,190.102
4.195,4.04875,-1,190.22
4.196,4.049,-0.951057,190.339
4.197,4.04925,-0.809017,190.459
4.198,4.0495,-0.587785,190.578
4.199,4.04975,-0.309017,190.697
4.2,4.05,-8.2517e-11,190.816
4.201,4.05025,0.309017,190.935
4.202,4.0505,0.587785,191.055
4.203,4.05075,0.809017,191.174
4.204,4.051,0.951057,191.293
4.205,4.05125,1,191.413
4.206,4.0515,0.951057,191.532
4.207,4.05175,0.809017,191.652
4.208,4.052,0.587785,191.772
4.209,4.05225,0.309017,191.891
4.21,4.0525,8.15046e-11,192.011
4.211,4.05275,-0.309017,192.131
4.212,4.053,-0.587785,192.251
4.213,4.05325,-0.809017,192.371
4.214,4.0535,-0.951057,192.491
4.215,4.05375,-1,192.611
4.216,4.054,-0.951057,192.731
4.217,4.05425,-0.809017,192.851
4.218,4.0545,-0.587785,192.971
4.219,4.05475,-0.309017,193.091
4.22,4.055,-8.04922e-11,193.211
4.221,4.05525,0.309017,193.332
4.222,4.0555,0.587785,193.452
4.223,4.05575,0.809017,193.572
4.224,4.056,0.951057,193.693
4.225,4.05625,1,193.813
4.226,4.0565,0.951057,193.934
4.227,4.05675,0.809017,194.055
4.228,4.057,0.587785,194.175
4.229,4.05725,0.309017,194.296
4.23,4.0575,7.94798e-11,194.417
4.231,4.05775,-0.309017,194.538
4.232,4.058,-0.587785,194.659
4.233,4.05825,-0.809017,194.78
4.234,4.0585,-0.951057,194.901
4.235,4.05875,-1,195.022
4.236,4.059,-0.951057,195.143
4.237,4.05925,-0.809017,195.264
4.238,4.0595,-0.587785,195.385
4.239,4.05975,-0.309017,195.506
4.24,4.06,-7.824e-11,195.628
4.241,4.06025,0.309017,195.749
4.242,4.0605,0.587785,195.87
4.243,4.06075,0.809017,195.992
4.244,4.061,0.951057,196.113
4.245,4.06125,1,196.235
4.246,4.0615,0.951057,196.357
4.247,4.06175,0.809017,196.478
4.248,4.062,0.587785,196.6
4.249,4.06225,0.309017,196.722
4.25,4.0625,7.72276e-11,196.844
4.251,4.06275,-0.309017,196.966
4.252,4.063,-0.587785,197.088
4.253,4.06325,-0.809017,197.21
4.254,4.0635,-0.951057,197.332
4.255,4.06375,-1,197.454
4.256,4.064,-0.951057,197.576
4.257,4.06425,-0.809017,197.698
4.258,4.0645,-0.587785,197.82
4.259,4.06475,-0.309017,197.943
4.26,4.065,-7.62152e-11,198.065
4.261,4.06525,0.309017,198.188
4.262,4.0655,0.587785,198.31
4.263,4.06575,0.809017,198.433
4.264,4.066,0.951057,198.555
4.265,4.06625,1,198.678
4.266,4.0665,0.951057,198.801
4.267,4.06675,0.809017,198.923
4.268,4.067,0.587785,199.046
4.269,4.06725,0.309017,199.169
4.27,4.0675,7.52028e-11,199.292
4.271,4.06775,-0.309017,199.415
4.272,4.068,-0.587785,199.538
4.273,4.06825,-0.809017,199.661
4.274,4.0685,-0.951057,199.784
4.275,4.06875,-1,199.907
4.276,4.069,-0.951057,200.03
4.277,4.06925,-0.809017,200.154
4.278,4.0695,-0.587785,200.277
4.279,4.06975,-0.309017,200.4
4.28,4.07,-7.41904e-11,200.524
4.281,4.07025,0.309017,200.647
4.282,4.0705,0.587785,200.771
4.283,4.07075,0.809017,200.895
4.284,4.071,0.951057,201.018
4.285,4.07125,1,201.142
4.286,4.0715,0.951057,201.266
4.287,4.07175,0.809017,201.39
4.288,4.072,0.587785,201.513
4.289,4.07225,0.309017,201.637
4.29,4.0725,7.3178e-11,201.761
4.291,4.07275,-0.309017,201.885
4.292,4.073,-0.587785,202.009
4.293,4.07325,-0.809017,202.134
4.294,4.0735,-0.951057,202.258
4.295,4.07375,-1,202.382
4.296,4.074,-0.951057,202.506
4.297,4.07425,-0.809017,202.631
4.298,4.0745,-0.587785,202.755
4.299,4.07475,-0.309017,202.879
4.3,4.075,-7.19383e-11,203.004
4.301,4.07525,0.309017,203.129
4.302,4.0755,0.587785,203.253
4.303,4.07575,0.809017,203.378
4.304,4.076,0.951057,203.503
4.305,4.07625,1,203.627
4.306,4.0765,0.951057,203.752
4.307,4.07675,0.809017,203.877
4.308,4.077,0.587785,204.002
4.309,4.07725,0.309017,204.127
4.31,4.0775,7.09259e-11,204.252
4.311,4.07775,-0.309017,204.377
4.312,4.078,-0.587785,204.502
4.313,4.07825,-0.809017,204.628
4.314,4.0785,-0.951057,204.753
4.315,4.07875,-1,204.878
4.316,4.079,-0.951057,205.004
4.317,4.07925,-0.809017,205.129
4.318,4.0795,-0.587785,205.254
4.319,4.07975,-0.309017,205.38
4.32,4.08,-6.99135e-11,205.506
4.321,4.08025,0.309017,205.631
4.322,4.0805,0.587785,205.757
4.323,4.08075,0.809017,205.883
4.324,4.081,0.951057,206.008
4.325,4.08125,1,206.134
4.326,4.0815,0.951057,206.26
4.327,4.08175,0.809017,206.386
4.328,4.082,0.587785,206.512
4.329,4.08225,0.309017,206.638
4.33,4.0825,6.89011e-11,206.764
4.331,4.08275,-0.309017,206.891
4.332,4.083,-0.587785,207.017
4.333,4.08325,-0.809017,207.143
4.334,4.0835,-0.951057,207.269
4.335,4.08375,-1,207.396
4.336,4.084,-0.951057,207.522
4.337,4.08425,-0.809017,207.649
4.338,4.0845,-0.587785,207.775
4.339,4.08475,-0.309017,207.902
4.34,4.085,-6.78887e-11,208.029
4.341,4.08525,0.309017,208.155
4.342,4.0855,0.587785,208.282
4.343,4.08575,0.809017,208.409
4.344,4.086,0.951057,208.536
4.345,4.08625,1,208.663
4.346,4.0865,0.951057,208.79
4.347,4.08675,0.809017,208.917
4.348,4.087,0.587785,209.044
4.349,4.08725,0.309017,209.171
4.35,4.0875,6.68763e-11,209.298
4.351,4.08775,-0.309017,209.426
4.352,4.088,-0.587785,209.553
4.353,4.08825,-0.809017,209.68
4.354,4.0885,-0.951057,209.808
4.355,4.08875,-1,209.935
4.356,4.089,-0.951057,210.063
4.357,4.08925,-0.809017,210.19
4.358,4.0895,-0.587785,210.318
4.359,4.08975,-0.309017,210.446
4.36,4.09,-6.56365e-11,210.573
4.361,4.09025,0.309017,210.701
4.362,4.0905,0.587785,210.829
4.363,4.09075,0.809017,210.957
4.364,4.091,0.951057,211.085
4.365,4.09125,1,211.213
4.366,4.0915,0.951057,211.341
4.367,4.09175,0.809017,211.469
4.368,4.092,0.587785,211.597
4.369,4.09225,0.309017,211.726
4.37,4.0925,6.46241e-11,211.854
4.371,4.09275,-0.309017,211.982
4.372,4.093,-0.587785,212.111
4.373,4.09325,-0.809017,212.239
4.374,4.0935,-0.951057,212.368
4.375,4.09375,-1,212.496
4.376,4.094,-0.951057,212.625
4.377,4.09425,-0.809017,212.753
4.378,4.0945,-0.587785,212.882
4.379,4.09475,-0.309017,213.011
4.38,4.095,-6.36117e-11,213.14
4.381,4.09525,0.309017,213.269
4.382,4.0955,0.587785,213.398
4.383,4.09575,0.809017,213.527
4.384,4.096,0.951057,213.656
4.385,4.09625,1,213.785
4.386,4.0965,0.951057,213.914
4.387,4.09675,0.809017,214.043
4.388,4.097,0.587785,214.172
4.389,4.09725,0.309017,214.302
4.39,4.0975,6.25993e-11,214.431
4.391,4.09775,-0.309017,214.561
4.392,4.098,-0.587785,214.69
4.393,4.09825,-0.809017,214.82
4.394,4.0985,-0.951057,214.949
4.395,4.09875,-1,215.079
4.396,4.099,-0.951057,215.209
4.397,4.09925,-0.809017,215.338
4.398,4.0995,-0.587785,215.468
4.399,4.09975,-0.309017,215.598
4.4,4.1,-6.15869e-11,215.728
4.401,4.10025,0.309017,215.858
4.402,4.1005,0.587785,215.988
4.403,4.10075,0.809017,216.118
4.404,4.101,0.951057,216.248
4.405,4.10125,1,216.378
4.406,4.1015,0.951057,216.509
4.407,4.10175,0.809017,216.639
4.408,4.102,0.587785,216.769
4.409,4.10225,0.309017,216.9
4.41,4.1025,6.05745e-11,217.03
4.411,4.10275,-0.309017,217.161
4.412,4.103,-0.587785,217.291
4.413,4.10325,-0.809017,217.422
4.414,4.1035,-0.951057,217.553
4.415,4.10375,-1,217.684
4.416,4.104,-0.951057,217.814
4.417,4.10425,-0.809017,217.945
4.418,4.1045,-0.587785,218.076
4.419,4.10475,-0.309017,218.207
4.42,4.105,-5.93347e-11,218.338
4.421,4.10525,0.309017,218.469
4.422,4.1055,0.587785,218.6
4.423,4.10575,0.809017,218.732
4.424,4.106,0.951057,218.863
4.425,4.10625,1,218.994
4.426,4.1065,0.951057,219.126
4.427,4.10675,0.809017,219.257
4.428,4.107,0.587785,219.388
4.429,4.10725,0.309017,219.52
4.43,4.1075,5.83223e-11,219.652
4.431,4.10775,-0.309017,219.783
4.432,4.108,-0.587785,219.915
4.433,4.10825,-0.809017,220.047
